Root Cause (Gejala),Impact (Akibat),Tipe Masalah,Confidence (%),Lift Ratio,Support (%),Level Prioritas
"warning, 5678","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"LINK_FAILURE, warning, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"LINK_FAILURE, warning, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, warning","LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"warning, 5678","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"LINK_FAILURE, warning, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"LINK_FAILURE, 0x0800, warning",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, warning","LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"warning, 5678","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, warning, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"255, LINK_FAILURE, warning",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"interface, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"looped, udp","LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 5678","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, looped","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, warning","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"warning, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"LINK_FAILURE, warning, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"LINK_FAILURE, 0x0800, warning",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 255","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"interface, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"interface, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 255","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 0x0800","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"interface, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"interface, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"udp, r2-dist","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, r2-dist","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"255, LINK_FAILURE, r2-dist",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"udp, LINK_FAILURE, r2-dist",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, r2-dist","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, r2-dist","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, 0x0800, r2-dist",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"255, LINK_FAILURE, r2-dist",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"looped, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, looped, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"255, LINK_FAILURE, looped",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"mac, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"mac, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"mac, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"LINK_FAILURE, looped, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 0x0800","LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 0x0800","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"interface, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"interface, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, r2-dist","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"udp, r2-dist","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"udp, LINK_FAILURE, r2-dist",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"LINK_FAILURE, 0x0800, r2-dist",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, looped","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"looped, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"LINK_FAILURE, 0x0800, looped",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"mac, 0x0800","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"packet, 0x0800","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"packet, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"packet, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"packet, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"bridge, 0x0800","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"bridge, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"bridge, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"bridge, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"ethertype, 0x0800","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"ethertype, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"ethertype, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"ethertype, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, looped","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, looped","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, 0x0800, looped",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"mac, 255","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"mac, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"mac, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"255, LINK_FAILURE, looped",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"warning, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, warning, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"255, LINK_FAILURE, warning",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, warning","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, warning","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"255, LINK_FAILURE, warning",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, 0x0800, warning",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, 0x0800","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, udp","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"0x0800, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, 0x0800, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"255, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"255, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, udp","LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"interface, 5678","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"interface, LINK_FAILURE, 5678",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
5678,"interface, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"mac, 0x0800","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, warning","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"mac, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, bridge","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"packet, 255","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"packet, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"packet, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"packet, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"packet, 255","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"packet, 0x0800","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"packet, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"mac, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"255, bridge","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"bridge, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"bridge, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"255, LINK_FAILURE, bridge",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"packet, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"bridge, 0x0800","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"ethertype, 255","LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"mac, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"bridge, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"ethertype, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"ethertype, LINK_FAILURE, 0x0800",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"ethertype, 0x0800","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"mac, 255","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
udp,"ethertype, 255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"ethertype, udp","255, LINK_FAILURE",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
"ethertype, 255","LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
255,"ethertype, LINK_FAILURE, udp",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
0x0800,"255, LINK_FAILURE, bridge",LINK_FAILURE,0.8604651162790697,11.180232558139537,0.0769630785231409,CRITICAL (High Correlation)
twoway,"LINK_FAILURE, change, neighbor",LINK_FAILURE,0.4,10.256,0.0124804992199688,CRITICAL (High Correlation)
init,"LINK_FAILURE, change, neighbor",LINK_FAILURE,0.4,10.256,0.0124804992199688,CRITICAL (High Correlation)
down,"LINK_FAILURE, change, neighbor",LINK_FAILURE,0.3773584905660377,9.675471698113208,0.0104004160166406,CRITICAL (High Correlation)
"down, broadcast","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"down, router-id","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"ospf, down","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"down, ospf-1","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"down, neighbor","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"area-0, down","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"state, down","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"route, down","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
"down, version","LINK_FAILURE, change",LINK_FAILURE,0.5263157894736843,7.725994375251106,0.0104004160166406,CRITICAL (High Correlation)
