fetched_at,source_router,log_id,time,topics,message,Label
2026-04-13 21:19:27,R-Dist-1,*11351,2026-04-13 21:19:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Dist-1,*11352,2026-04-13 21:19:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,NORMAL
2026-04-13 21:19:27,R-Dist-1,*11353,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Dist-1,*11354,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.10.1%ether4 } send hello,NORMAL
2026-04-13 21:19:27,R-Dist-1,*11355,2026-04-13 21:19:26,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } send hello,NORMAL
2026-04-13 21:19:27,R-Dist-2,*1A13,2026-04-13 21:19:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,NORMAL
2026-04-13 21:19:27,R-Dist-2,*1A14,2026-04-13 21:19:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Dist-2,*1A15,2026-04-13 21:19:22,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Dist-2,*1A16,2026-04-13 21:19:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } send hello,NORMAL
2026-04-13 21:19:27,R-Dist-3,*1122,2026-04-13 21:19:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } send hello,NORMAL
2026-04-13 21:19:27,R-Dist-3,*1123,2026-04-13 21:19:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Dist-3,*1124,2026-04-13 21:19:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Dist-3,*1125,2026-04-13 21:19:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.3%loopback } send hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D5D,2026-04-13 21:19:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } send hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D5E,2026-04-13 21:19:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } send hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D5F,2026-04-13 21:19:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } send hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D60,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D61,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D62,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } neighbor { router-id: 10.255.255.1 state: Full } hello,NORMAL
2026-04-13 21:19:27,R-Core-1,*1D63,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.11%loopback } send hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1C9E,2026-04-13 21:19:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } send hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1C9F,2026-04-13 21:19:21,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1CA0,2026-04-13 21:19:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } send hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1CA1,2026-04-13 21:19:23,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } neighbor { router-id: 10.255.255.3 state: Full } hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1CA2,2026-04-13 21:19:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1CA3,2026-04-13 21:19:24,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.12%loopback } send hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1CA4,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,NORMAL
2026-04-13 21:19:28,R-Core-2,*1CA5,2026-04-13 21:19:25,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } send hello,NORMAL
2026-04-13 21:19:33,R-Edge,*AB9,2026-04-13 14:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Dist-1,*11356,2026-04-13 21:19:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.1%loopback } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-1,*11357,2026-04-13 21:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Dist-1,*11358,2026-04-13 21:19:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A17,2026-04-13 21:19:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A18,2026-04-13 21:19:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } neighbor { router-id: 10.255.255.3 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A19,2026-04-13 21:19:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A1A,2026-04-13 21:19:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A1B,2026-04-13 21:19:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.2%loopback } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A1C,2026-04-13 21:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A1D,2026-04-13 21:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Dist-2,*1A1E,2026-04-13 21:19:32,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Dist-3,*1126,2026-04-13 21:19:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.30.1%ether4 } send hello,NORMAL
2026-04-13 21:19:33,R-Dist-3,*1127,2026-04-13 21:19:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } send hello,NORMAL
2026-04-13 21:19:33,R-Core-1,*1D64,2026-04-13 21:19:27,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Core-1,*1D65,2026-04-13 21:19:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Core-1,*1D66,2026-04-13 21:19:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } send hello,NORMAL
2026-04-13 21:19:33,R-Core-1,*1D67,2026-04-13 21:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } send hello,NORMAL
2026-04-13 21:19:33,R-Core-2,*1CA6,2026-04-13 21:19:28,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,NORMAL
2026-04-13 21:19:33,R-Core-2,*1CA7,2026-04-13 21:19:29,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:33,R-Core-2,*1CA8,2026-04-13 21:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.1%ether3 } send hello,NORMAL
2026-04-13 21:19:33,R-Core-2,*1CA9,2026-04-13 21:19:31,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:38,R-Edge,*ABA,2026-04-13 14:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } send hello,NORMAL
2026-04-13 21:19:38,R-Edge,*ABB,2026-04-13 14:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Dist-1,*11359,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Dist-1,*1135A,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.10.1%ether4 } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-1,*1135B,2026-04-13 21:19:36,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.2%ether2 } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-2,*1A1F,2026-04-13 21:19:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-2,*1A20,2026-04-13 21:19:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-2,*1A21,2026-04-13 21:19:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.1%ether3 } neighbor { router-id: 10.255.255.3 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Dist-3,*1128,2026-04-13 21:19:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-3,*1129,2026-04-13 21:19:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Dist-3,*112A,2026-04-13 21:19:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.3%loopback } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-3,*112B,2026-04-13 21:19:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Dist-3,*112C,2026-04-13 21:19:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.16.2%ether3 } send hello,NORMAL
2026-04-13 21:19:39,R-Dist-3,*112D,2026-04-13 21:19:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.30.1%ether4 } send hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D68,2026-04-13 21:19:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.1%ether2 } send hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D69,2026-04-13 21:19:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } send hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D6A,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D6B,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.2%ether1 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D6C,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.11.1%ether3 } neighbor { router-id: 10.255.255.1 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D6D,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.11%loopback } send hello,NORMAL
2026-04-13 21:19:39,R-Core-1,*1D6E,2026-04-13 21:19:37,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.11 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.1%ether4 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CAA,2026-04-13 21:19:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } send hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CAB,2026-04-13 21:19:33,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.1%ether4 } neighbor { router-id: 10.255.255.3 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CAC,2026-04-13 21:19:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CAD,2026-04-13 21:19:34,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.12%loopback } send hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CAE,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } neighbor { router-id: 192.168.100.1 state: Full } hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CAF,2026-04-13 21:19:35,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.3%ether1 } send hello,NORMAL
2026-04-13 21:19:39,R-Core-2,*1CB0,2026-04-13 21:19:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.12 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.10.2%ether2 } send hello,NORMAL
2026-04-13 21:19:44,R-Edge,*ABC,2026-04-13 14:19:41,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 192.168.100.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 192.168.100.1%ether2 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:44,R-Dist-1,*1135C,2026-04-13 21:19:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.1%loopback } send hello,NORMAL
2026-04-13 21:19:44,R-Dist-1,*1135D,2026-04-13 21:19:41,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } neighbor { router-id: 10.255.255.2 state: Full } hello,NORMAL
2026-04-13 21:19:44,R-Dist-1,*1135E,2026-04-13 21:19:42,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.1 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.1%ether3 } send hello,NORMAL
2026-04-13 21:19:45,R-Dist-2,*1A22,2026-04-13 21:19:38,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.12.2%ether4 } neighbor { router-id: 10.255.255.11 state: Full } hello,NORMAL
2026-04-13 21:19:45,R-Dist-2,*1A23,2026-04-13 21:19:39,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } send hello,NORMAL
2026-04-13 21:19:45,R-Dist-2,*1A24,2026-04-13 21:19:39,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.255.255.2%loopback } send hello,NORMAL
2026-04-13 21:19:45,R-Dist-2,*1A25,2026-04-13 21:19:41,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } send hello,NORMAL
2026-04-13 21:19:45,R-Dist-2,*1A26,2026-04-13 21:19:41,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.13.2%ether5 } neighbor { router-id: 10.255.255.12 state: Full } hello,NORMAL
2026-04-13 21:19:45,R-Dist-2,*1A27,2026-04-13 21:19:42,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.2 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.15.2%ether2 } neighbor { router-id: 10.255.255.1 state: Full } hello,NORMAL
2026-04-13 21:19:45,R-Dist-3,*112E,2026-04-13 21:19:43,"route,ospf,packet",ospf-instance-1 { version: 2 router-id: 10.255.255.3 } ospf-area-1 { 0.0.0.0 } interface { broadcast 10.10.14.2%ether2 } send hello,NORMAL
